year,sex,agegrp,drugname,deaths,pop,rate
2005,F,40-49,METHAMPHETAMINE,7,492306,1.4218798877
2005,F,40-49,MORPHINE,7,492306,1.4218798877
2005,F,40-49,OPIATE,6,492306,1.2187541895
2005,F,40-49,OXYCODONE,17,492306,3.4531368702
2005,F,50-59,ACETAMINOPHEN,6,425759,1.4092479548
2005,F,50-59,ALCOHOL,13,425759,3.0533705688
2005,F,50-59,ALPRAZOLAM,6,425759,1.4092479548
2005,F,50-59,AMITRIPTYLINE,10,425759,2.3487465914
2005,F,50-59,CITALOPRAM,8,425759,1.8789972731
2005,F,50-59,COCAINE,8,425759,1.8789972731
2005,F,50-59,DIAZEPAM,7,425759,1.644122614
2005,F,50-59,DIPHENHYDRAMINE,14,425759,3.2882452279
2005,F,50-59,HEROIN,4,425759,0.9394986366
2005,F,50-59,HYDROCODONE,8,425759,1.8789972731
2005,F,50-59,METHADONE,21,425759,4.9323678419
2005,F,50-59,METHAMPHETAMINE,3,425759,0.7046239774
2005,F,50-59,MORPHINE,12,425759,2.8184959097
2005,F,50-59,OPIATE,3,425759,0.7046239774
2005,F,50-59,OXYCODONE,7,425759,1.644122614
2005,F,60-69,ACETAMINOPHEN,1,245244,0.4077571724
2005,F,60-69,ALCOHOL,3,245244,1.2232715173
2005,F,60-69,ALPRAZOLAM,1,245244,0.4077571724
2005,F,60-69,AMITRIPTYLINE,3,245244,1.2232715173
2005,F,60-69,CITALOPRAM,2,245244,0.8155143449
2005,F,60-69,COCAINE,1,245244,0.4077571724
2005,F,60-69,DIAZEPAM,0,245244,0
2005,F,60-69,DIPHENHYDRAMINE,1,245244,0.4077571724
2005,F,60-69,HEROIN,0,245244,0
2005,F,60-69,HYDROCODONE,3,245244,1.2232715173
2005,F,60-69,METHADONE,6,245244,2.4465430347
2005,F,60-69,METHAMPHETAMINE,0,245244,0
2005,F,60-69,MORPHINE,1,245244,0.4077571724
2005,F,60-69,OPIATE,3,245244,1.2232715173
2005,F,60-69,OXYCODONE,3,245244,1.2232715173
2005,F,70-79,ACETAMINOPHEN,1,164922,0.6063472429
2005,F,70-79,ALCOHOL,0,164922,0
2005,F,70-79,ALPRAZOLAM,0,164922,0
2005,F,70-79,AMITRIPTYLINE,0,164922,0
2005,F,70-79,CITALOPRAM,0,164922,0
2005,F,70-79,COCAINE,0,164922,0
2005,F,70-79,DIAZEPAM,0,164922,0
2005,F,70-79,DIPHENHYDRAMINE,2,164922,1.2126944859
2005,F,70-79,HEROIN,0,164922,0
2005,F,70-79,HYDROCODONE,0,164922,0
2005,F,70-79,METHADONE,2,164922,1.2126944859
2005,F,70-79,METHAMPHETAMINE,0,164922,0
2005,F,70-79,MORPHINE,1,164922,0.6063472429
2005,F,70-79,OPIATE,0,164922,0
2005,F,70-79,OXYCODONE,0,164922,0
2005,F,80+,ACETAMINOPHEN,0,133205,0
2005,F,80+,ALCOHOL,0,133205,0
2005,F,80+,ALPRAZOLAM,0,133205,0
2005,F,80+,AMITRIPTYLINE,0,133205,0
2005,F,80+,CITALOPRAM,1,133205,0.7507225705
2005,F,80+,COCAINE,0,133205,0
2005,F,80+,DIAZEPAM,0,133205,0
2005,F,80+,DIPHENHYDRAMINE,0,133205,0
2005,F,80+,HEROIN,0,133205,0
2005,F,80+,HYDROCODONE,1,133205,0.7507225705
2005,F,80+,METHADONE,0,133205,0
2005,F,80+,METHAMPHETAMINE,0,133205,0
2005,F,80+,MORPHINE,3,133205,2.2521677114
2005,F,80+,OPIATE,0,133205,0
2005,F,80+,OXYCODONE,0,133205,0
2005,M,Total,ACETAMINOPHEN,11,3141258,0.350178177
2005,M,Total,ALCOHOL,115,3141258,3.6609536689
2005,M,Total,ALPRAZOLAM,14,3141258,0.4456813162
2005,M,Total,AMITRIPTYLINE,34,3141258,1.0823689108
2005,M,Total,CITALOPRAM,26,3141258,0.827693873
2005,M,Total,COCAINE,124,3141258,3.9474630864
2005,M,Total,DIAZEPAM,31,3141258,0.9868657716
2005,M,Total,DIPHENHYDRAMINE,33,3141258,1.0505345311
2005,M,Total,HEROIN,46,3141258,1.4643814676
2005,M,Total,HYDROCODONE,37,3141258,1.17787205
2005,M,Total,METHADONE,161,3141258,5.1253351364
2005,M,Total,METHAMPHETAMINE,72,3141258,2.2920753405
2005,M,Total,MORPHINE,41,3141258,1.3052095689
2005,M,Total,OPIATE,46,3141258,1.4643814676
2005,M,Total,OXYCODONE,69,3141258,2.1965722013
2005,M,0-9,ACETAMINOPHEN,0,422400,0
2005,M,0-9,ALCOHOL,0,422400,0
2005,M,0-9,ALPRAZOLAM,0,422400,0
2005,M,0-9,AMITRIPTYLINE,0,422400,0
2005,M,0-9,CITALOPRAM,0,422400,0
2005,M,0-9,COCAINE,0,422400,0
2005,M,0-9,DIAZEPAM,0,422400,0
2005,M,0-9,DIPHENHYDRAMINE,0,422400,0
2005,M,0-9,HEROIN,0,422400,0
2005,M,0-9,HYDROCODONE,0,422400,0
2005,M,0-9,METHADONE,0,422400,0
2005,M,0-9,METHAMPHETAMINE,0,422400,0
2005,M,0-9,MORPHINE,0,422400,0
2005,M,0-9,OPIATE,0,422400,0
2005,M,0-9,OXYCODONE,0,422400,0
2005,M,10-19,ACETAMINOPHEN,0,459111,0
2005,M,10-19,ALCOHOL,3,459111,0.6534367506
2005,M,10-19,ALPRAZOLAM,0,459111,0
2005,M,10-19,AMITRIPTYLINE,0,459111,0
2005,M,10-19,CITALOPRAM,0,459111,0
2005,M,10-19,COCAINE,1,459111,0.2178122502
2005,M,10-19,DIAZEPAM,1,459111,0.2178122502
2005,M,10-19,DIPHENHYDRAMINE,1,459111,0.2178122502
2005,M,10-19,HEROIN,0,459111,0
2005,M,10-19,HYDROCODONE,2,459111,0.4356245004
2005,M,10-19,METHADONE,4,459111,0.8712490008
2005,M,10-19,METHAMPHETAMINE,2,459111,0.4356245004
2005,M,10-19,MORPHINE,0,459111,0
2005,M,10-19,OPIATE,0,459111,0
2005,M,10-19,OXYCODONE,1,459111,0.2178122502
2005,M,20-29,ACETAMINOPHEN,2,448825,0.4456079764
2005,M,20-29,ALCOHOL,19,448825,4.2332757756
2005,M,20-29,ALPRAZOLAM,3,448825,0.6684119646
2005,M,20-29,AMITRIPTYLINE,2,448825,0.4456079764
2005,M,20-29,CITALOPRAM,3,448825,0.6684119646
2005,M,20-29,COCAINE,21,448825,4.678883752
2005,M,20-29,DIAZEPAM,5,448825,1.114019941
2005,M,20-29,DIPHENHYDRAMINE,8,448825,1.7824319055
2005,M,20-29,HEROIN,8,448825,1.7824319055
2005,M,20-29,HYDROCODONE,4,448825,0.8912159528
2005,M,20-29,METHADONE,25,448825,5.5700997048
2005,M,20-29,METHAMPHETAMINE,17,448825,3.7876677993
2005,M,20-29,MORPHINE,4,448825,0.8912159528
2005,M,20-29,OPIATE,7,448825,1.5596279173
2005,M,20-29,OXYCODONE,11,448825,2.4508438701
2005,M,30-39,ACETAMINOPHEN,3,450172,0.6664119492
2005,M,30-39,ALCOHOL,19,450172,4.2206090117
2005,M,30-39,ALPRAZOLAM,2,450172,0.4442746328
2005,M,30-39,AMITRIPTYLINE,7,450172,1.5549612148
2005,M,30-39,CITALOPRAM,4,450172,0.8885492656
2005,M,30-39,COCAINE,28,450172,6.2198448593
2005,M,30-39,DIAZEPAM,3,450172,0.6664119492
2005,M,30-39,DIPHENHYDRAMINE,7,450172,1.5549612148
2005,M,30-39,HEROIN,11,450172,2.4435104804
2005,M,30-39,HYDROCODONE,7,450172,1.5549612148
2005,M,30-39,METHADONE,24,450172,5.3312955937
2005,M,30-39,METHAMPHETAMINE,12,450172,2.6656477968
2005,M,30-39,MORPHINE,5,450172,1.110686582
2005,M,30-39,OPIATE,8,450172,1.7770985312
2005,M,30-39,OXYCODONE,12,450172,2.6656477968
2005,M,40-49,ACETAMINOPHEN,2,495714,0.4034584458
2005,M,40-49,ALCOHOL,43,495714,8.6743565846
2005,M,40-49,ALPRAZOLAM,7,495714,1.4121045603
2005,M,40-49,AMITRIPTYLINE,13,495714,2.6224798977
2005,M,40-49,CITALOPRAM,9,495714,1.8155630061
2005,M,40-49,COCAINE,38,495714,7.6657104702
2005,M,40-49,DIAZEPAM,15,495714,3.0259383435
2005,M,40-49,DIPHENHYDRAMINE,10,495714,2.017292229
2005,M,40-49,HEROIN,14,495714,2.8242091206
2005,M,40-49,HYDROCODONE,10,495714,2.017292229
2005,M,40-49,METHADONE,61,495714,12.305482597
2005,M,40-49,METHAMPHETAMINE,26,495714,5.2449597954
2005,M,40-49,MORPHINE,18,495714,3.6311260122
2005,M,40-49,OPIATE,17,495714,3.4293967893
2005,M,40-49,OXYCODONE,25,495714,5.0432305725
2005,M,50-59,ACETAMINOPHEN,3,415683,0.7217037983
2005,M,50-59,ALCOHOL,29,415683,6.9764700505
2005,M,50-59,ALPRAZOLAM,2,415683,0.4811358656
2005,M,50-59,AMITRIPTYLINE,11,415683,2.6462472605
2005,M,50-59,CITALOPRAM,9,415683,2.165111395
2005,M,50-59,COCAINE,35,415683,8.4198776471
2005,M,50-59,DIAZEPAM,7,415683,1.6839755294
2005,M,50-59,DIPHENHYDRAMINE,5,415683,1.2028396639
2005,M,50-59,HEROIN,13,415683,3.1273831261
2005,M,50-59,HYDROCODONE,10,415683,2.4056793278
2005,M,50-59,METHADONE,46,415683,11.066124908
2005,M,50-59,METHAMPHETAMINE,15,415683,3.6085189916
2005,M,50-59,MORPHINE,10,415683,2.4056793278
2005,M,50-59,OPIATE,14,415683,3.3679510589
2005,M,50-59,OXYCODONE,17,415683,4.0896548572
2005,M,60-69,ACETAMINOPHEN,1,235835,0.4240252719
2005,M,60-69,ALCOHOL,1,235835,0.4240252719
2005,M,60-69,ALPRAZOLAM,0,235835,0
2005,M,60-69,AMITRIPTYLINE,1,235835,0.4240252719
2005,M,60-69,CITALOPRAM,1,235835,0.4240252719
2005,M,60-69,COCAINE,0,235835,0
2005,M,60-69,DIAZEPAM,0,235835,0
2005,M,60-69,DIPHENHYDRAMINE,2,235835,0.8480505438
2005,M,60-69,HEROIN,0,235835,0
2005,M,60-69,HYDROCODONE,3,235835,1.2720758157
2005,M,60-69,METHADONE,1,235835,0.4240252719
2005,M,60-69,METHAMPHETAMINE,0,235835,0
2005,M,60-69,MORPHINE,3,235835,1.2720758157
2005,M,60-69,OPIATE,0,235835,0
2005,M,60-69,OXYCODONE,1,235835,0.4240252719
2005,M,70-79,ACETAMINOPHEN,0,136704,0
2005,M,70-79,ALCOHOL,0,136704,0
2005,M,70-79,ALPRAZOLAM,0,136704,0
2005,M,70-79,AMITRIPTYLINE,0,136704,0
2005,M,70-79,CITALOPRAM,0,136704,0
2005,M,70-79,COCAINE,1,136704,0.7315074906
2005,M,70-79,DIAZEPAM,0,136704,0
2005,M,70-79,DIPHENHYDRAMINE,0,136704,0
2005,M,70-79,HEROIN,0,136704,0
2005,M,70-79,HYDROCODONE,1,136704,0.7315074906
2005,M,70-79,METHADONE,0,136704,0
2005,M,70-79,METHAMPHETAMINE,0,136704,0
2005,M,70-79,MORPHINE,0,136704,0
2005,M,70-79,OPIATE,0,136704,0
2005,M,70-79,OXYCODONE,1,136704,0.7315074906
2005,M,80+,ACETAMINOPHEN,0,76814,0
2005,M,80+,ALCOHOL,1,76814,1.3018460177
2005,M,80+,ALPRAZOLAM,0,76814,0
2005,M,80+,AMITRIPTYLINE,0,76814,0
2005,M,80+,CITALOPRAM,0,76814,0
2005,M,80+,COCAINE,0,76814,0
2005,M,80+,DIAZEPAM,0,76814,0
2005,M,80+,DIPHENHYDRAMINE,0,76814,0
2005,M,80+,HEROIN,0,76814,0
2005,M,80+,HYDROCODONE,0,76814,0
2005,M,80+,METHADONE,0,76814,0
2005,M,80+,METHAMPHETAMINE,0,76814,0
2005,M,80+,MORPHINE,1,76814,1.3018460177
2005,M,80+,OPIATE,0,76814,0
2005,M,80+,OXYCODONE,1,76814,1.3018460177
2005,T,Total,ACETAMINOPHEN,25,6298816,0.3968999888
2005,T,Total,ALCOHOL,153,6298816,2.4290279316
2005,T,Total,ALPRAZOLAM,29,6298816,0.460403987
2005,T,Total,AMITRIPTYLINE,61,6298816,0.9684359727
2005,T,Total,CITALOPRAM,53,6298816,0.8414279763
2005,T,Total,COCAINE,158,6298816,2.5084079294
2005,T,Total,DIAZEPAM,53,6298816,0.8414279763
2005,T,Total,DIPHENHYDRAMINE,73,6298816,1.1589479674
2005,T,Total,HEROIN,58,6298816,0.9208079741
2005,T,Total,HYDROCODONE,65,6298816,1.0319399709
2005,T,Total,METHADONE,269,6298816,4.2706438797
2005,T,Total,METHAMPHETAMINE,90,6298816,1.4288399598
2005,T,Total,MORPHINE,68,6298816,1.0795679696
2005,T,Total,OPIATE,67,6298816,1.06369197
2005,T,Total,OXYCODONE,102,6298816,1.6193519544
2005,T,0-9,ACETAMINOPHEN,0,824939,0
2005,T,0-9,ALCOHOL,0,824939,0
2005,T,0-9,ALPRAZOLAM,0,824939,0
2005,T,0-9,AMITRIPTYLINE,0,824939,0
2005,T,0-9,CITALOPRAM,0,824939,0
2005,T,0-9,COCAINE,0,824939,0
2005,T,0-9,DIAZEPAM,0,824939,0
2005,T,0-9,DIPHENHYDRAMINE,0,824939,0
2005,T,0-9,HEROIN,0,824939,0
2005,T,0-9,HYDROCODONE,0,824939,0
2005,T,0-9,METHADONE,0,824939,0
2005,T,0-9,METHAMPHETAMINE,0,824939,0
2005,T,0-9,MORPHINE,0,824939,0
2005,T,0-9,OPIATE,0,824939,0
2005,T,0-9,OXYCODONE,0,824939,0
2005,T,10-19,ACETAMINOPHEN,0,895268,0
2005,T,10-19,ALCOHOL,3,895268,0.3350951894
2005,T,10-19,ALPRAZOLAM,0,895268,0
2005,T,10-19,AMITRIPTYLINE,0,895268,0
2005,T,10-19,CITALOPRAM,2,895268,0.2233967929
2005,T,10-19,COCAINE,2,895268,0.2233967929
2005,T,10-19,DIAZEPAM,1,895268,0.1116983965
2005,T,10-19,DIPHENHYDRAMINE,1,895268,0.1116983965
2005,T,10-19,HEROIN,0,895268,0
2005,T,10-19,HYDROCODONE,2,895268,0.2233967929
2005,T,10-19,METHADONE,6,895268,0.6701903787
2005,T,10-19,METHAMPHETAMINE,2,895268,0.2233967929
2005,T,10-19,MORPHINE,0,895268,0
2005,T,10-19,OPIATE,1,895268,0.1116983965
2005,T,10-19,OXYCODONE,1,895268,0.1116983965
2005,T,20-29,ACETAMINOPHEN,2,874956,0.228582923
2005,T,20-29,ALCOHOL,24,874956,2.7429950763
2005,T,20-29,ALPRAZOLAM,4,874956,0.4571658461
2005,T,20-29,AMITRIPTYLINE,3,874956,0.3428743845
2005,T,20-29,CITALOPRAM,5,874956,0.5714573076
2005,T,20-29,COCAINE,25,874956,2.8572865378
2005,T,20-29,DIAZEPAM,6,874956,0.6857487691
2005,T,20-29,DIPHENHYDRAMINE,11,874956,1.2572060766
2005,T,20-29,HEROIN,9,874956,1.0286231536
2005,T,20-29,HYDROCODONE,5,874956,0.5714573076
2005,T,20-29,METHADONE,34,874956,3.8859096915
2005,T,20-29,METHAMPHETAMINE,21,874956,2.4001206918
2005,T,20-29,MORPHINE,5,874956,0.5714573076
2005,T,20-29,OPIATE,7,874956,0.8000402306
2005,T,20-29,OXYCODONE,15,874956,1.7143719227
2005,T,30-39,ACETAMINOPHEN,6,881467,0.6806834516
2005,T,30-39,ALCOHOL,26,881467,2.9496282901
2005,T,30-39,ALPRAZOLAM,6,881467,0.6806834516
2005,T,30-39,AMITRIPTYLINE,12,881467,1.3613669031
2005,T,30-39,CITALOPRAM,10,881467,1.1344724193
2005,T,30-39,COCAINE,34,881467,3.8572062255
2005,T,30-39,DIAZEPAM,6,881467,0.6806834516
2005,T,30-39,DIPHENHYDRAMINE,17,881467,1.9286031128
2005,T,30-39,HEROIN,17,881467,1.9286031128
2005,T,30-39,HYDROCODONE,12,881467,1.3613669031
2005,T,30-39,METHADONE,47,881467,5.3320203706
2005,T,30-39,METHAMPHETAMINE,16,881467,1.8151558708
2005,T,30-39,MORPHINE,7,881467,0.7941306935
2005,T,30-39,OPIATE,16,881467,1.8151558708
2005,T,30-39,OXYCODONE,14,881467,1.588261387
2005,T,40-49,ACETAMINOPHEN,5,988020,0.5060626303
2005,T,40-49,ALCOHOL,53,988020,5.3642638813
2005,T,40-49,ALPRAZOLAM,10,988020,1.0121252606
2005,T,40-49,AMITRIPTYLINE,21,988020,2.1254630473
2005,T,40-49,CITALOPRAM,15,988020,1.5181878909
2005,T,40-49,COCAINE,52,988020,5.2630513552
2005,T,40-49,DIAZEPAM,26,988020,2.6315256776
2005,T,40-49,DIPHENHYDRAMINE,20,988020,2.0242505212
2005,T,40-49,HEROIN,15,988020,1.5181878909
2005,T,40-49,HYDROCODONE,20,988020,2.0242505212
2005,T,40-49,METHADONE,106,988020,10.728527763
2005,T,40-49,METHAMPHETAMINE,33,988020,3.3400133601
2005,T,40-49,MORPHINE,25,988020,2.5303131516
2005,T,40-49,OPIATE,23,988020,2.3278880994
2005,T,40-49,OXYCODONE,42,988020,4.2509260946
2005,T,50-59,ACETAMINOPHEN,9,841442,1.0695924377
2005,T,50-59,ALCOHOL,42,841442,4.9914313761
2005,T,50-59,ALPRAZOLAM,8,841442,0.9507488336
2005,T,50-59,AMITRIPTYLINE,21,841442,2.4957156881
2005,T,50-59,CITALOPRAM,17,841442,2.0203412713
2005,T,50-59,COCAINE,43,841442,5.1102749803
2005,T,50-59,DIAZEPAM,14,841442,1.6638104587
2005,T,50-59,DIPHENHYDRAMINE,19,841442,2.2580284797
2005,T,50-59,HEROIN,17,841442,2.0203412713
2005,T,50-59,HYDROCODONE,18,841442,2.1391848755
2005,T,50-59,METHADONE,67,841442,7.962521481
2005,T,50-59,METHAMPHETAMINE,18,841442,2.1391848755
2005,T,50-59,MORPHINE,22,841442,2.6145592923
2005,T,50-59,OPIATE,17,841442,2.0203412713
2005,T,50-59,OXYCODONE,24,841442,2.8522465007
2005,T,60-69,ACETAMINOPHEN,2,481079,0.4157321355
2005,T,60-69,ALCOHOL,4,481079,0.8314642709
2005,T,60-69,ALPRAZOLAM,1,481079,0.2078660677
2005,T,60-69,AMITRIPTYLINE,4,481079,0.8314642709
2005,T,60-69,CITALOPRAM,3,481079,0.6235982032
2005,T,60-69,COCAINE,1,481079,0.2078660677
2005,T,60-69,DIAZEPAM,0,481079,0
2005,T,60-69,DIPHENHYDRAMINE,3,481079,0.6235982032
2005,T,60-69,HEROIN,0,481079,0
2005,T,60-69,HYDROCODONE,6,481079,1.2471964064
2005,T,60-69,METHADONE,7,481079,1.4550624741
2005,T,60-69,METHAMPHETAMINE,0,481079,0
2005,T,60-69,MORPHINE,4,481079,0.8314642709
2005,T,60-69,OPIATE,3,481079,0.6235982032
2005,T,60-69,OXYCODONE,4,481079,0.8314642709
2005,T,70-79,ACETAMINOPHEN,1,301626,0.331536406
2005,T,70-79,ALCOHOL,0,301626,0
2005,T,70-79,ALPRAZOLAM,0,301626,0
2005,T,70-79,AMITRIPTYLINE,0,301626,0
2005,T,70-79,CITALOPRAM,0,301626,0
2005,T,70-79,COCAINE,1,301626,0.331536406
2005,T,70-79,DIAZEPAM,0,301626,0
2005,T,70-79,DIPHENHYDRAMINE,2,301626,0.663072812
2005,T,70-79,HEROIN,0,301626,0
2005,T,70-79,HYDROCODONE,1,301626,0.331536406
2005,T,70-79,METHADONE,2,301626,0.663072812
2005,T,70-79,METHAMPHETAMINE,0,301626,0
2005,T,70-79,MORPHINE,1,301626,0.331536406
2005,T,70-79,OPIATE,0,301626,0
2005,T,70-79,OXYCODONE,1,301626,0.331536406
2005,T,80+,ACETAMINOPHEN,0,210019,0
2005,T,80+,ALCOHOL,1,210019,0.4761473962
2005,T,80+,ALPRAZOLAM,0,210019,0
2005,T,80+,AMITRIPTYLINE,0,210019,0
2005,T,80+,CITALOPRAM,1,210019,0.4761473962
2005,T,80+,COCAINE,0,210019,0
2005,T,80+,DIAZEPAM,0,210019,0
2005,T,80+,DIPHENHYDRAMINE,0,210019,0
2005,T,80+,HEROIN,0,210019,0
2005,T,80+,HYDROCODONE,1,210019,0.4761473962
2005,T,80+,METHADONE,0,210019,0
2005,T,80+,METHAMPHETAMINE,0,210019,0
2005,T,80+,MORPHINE,4,210019,1.9045895848
2005,T,80+,OPIATE,0,210019,0
2005,T,80+,OXYCODONE,1,210019,0.4761473962
2006,F,Total,ACETAMINOPHEN,46,3217341,1.4297520841
2006,F,Total,ALCOHOL,49,3217341,1.5229967852
2006,F,Total,ALPRAZOLAM,17,3217341,0.5283866398
2006,F,Total,AMITRIPTYLINE,37,3217341,1.1500179807
2006,F,Total,CITALOPRAM,28,3217341,0.8702838773
2006,F,Total,COCAINE,50,3217341,1.5540783523
2006,F,Total,DIAZEPAM,28,3217341,0.8702838773
2006,F,Total,DIPHENHYDRAMINE,53,3217341,1.6473230534
2006,F,Total,HEROIN,12,3217341,0.3729788045
2006,F,Total,HYDROCODONE,51,3217341,1.5851599193
2006,F,Total,METHADONE,129,3217341,4.0095221489
2006,F,Total,METHAMPHETAMINE,18,3217341,0.5594682068
2006,F,Total,MORPHINE,38,3217341,1.1810995477
2006,F,Total,OPIATE,23,3217341,0.714876042
2006,F,Total,OXYCODONE,62,3217341,1.9270571568
2006,F,0-9,ACETAMINOPHEN,0,408840,0
2006,F,0-9,ALCOHOL,0,408840,0
2006,F,0-9,ALPRAZOLAM,0,408840,0
2006,F,0-9,AMITRIPTYLINE,0,408840,0
2006,F,0-9,CITALOPRAM,0,408840,0
2006,F,0-9,COCAINE,0,408840,0
2006,F,0-9,DIAZEPAM,0,408840,0
2006,F,0-9,DIPHENHYDRAMINE,0,408840,0
2006,F,0-9,HEROIN,0,408840,0
2006,F,0-9,HYDROCODONE,0,408840,0
2006,F,0-9,METHADONE,2,408840,0.4891889248
2006,F,0-9,METHAMPHETAMINE,0,408840,0
2006,F,0-9,MORPHINE,0,408840,0
2006,F,0-9,OPIATE,0,408840,0
2006,F,0-9,OXYCODONE,0,408840,0
2006,F,10-19,ACETAMINOPHEN,1,438697,0.2279477635
2006,F,10-19,ALCOHOL,0,438697,0
2006,F,10-19,ALPRAZOLAM,0,438697,0
2006,F,10-19,AMITRIPTYLINE,0,438697,0
2006,F,10-19,CITALOPRAM,0,438697,0
2006,F,10-19,COCAINE,1,438697,0.2279477635
2006,F,10-19,DIAZEPAM,0,438697,0
2006,F,10-19,DIPHENHYDRAMINE,0,438697,0
2006,F,10-19,HEROIN,1,438697,0.2279477635
2006,F,10-19,HYDROCODONE,1,438697,0.2279477635
2006,F,10-19,METHADONE,2,438697,0.455895527
2006,F,10-19,METHAMPHETAMINE,0,438697,0
2006,F,10-19,MORPHINE,1,438697,0.2279477635
2006,F,10-19,OPIATE,0,438697,0
2006,F,10-19,OXYCODONE,2,438697,0.455895527
2006,F,20-29,ACETAMINOPHEN,6,443029,1.3543131488
2006,F,20-29,ALCOHOL,5,443029,1.1285942907
2006,F,20-29,ALPRAZOLAM,2,443029,0.4514377163
2006,F,20-29,AMITRIPTYLINE,2,443029,0.4514377163
2006,F,20-29,CITALOPRAM,3,443029,0.6771565744
2006,F,20-29,COCAINE,10,443029,2.2571885813
2006,F,20-29,DIAZEPAM,2,443029,0.4514377163
2006,F,20-29,DIPHENHYDRAMINE,5,443029,1.1285942907
2006,F,20-29,HEROIN,1,443029,0.2257188581
2006,F,20-29,HYDROCODONE,4,443029,0.9028754325
2006,F,20-29,METHADONE,13,443029,2.9343451557
2006,F,20-29,METHAMPHETAMINE,3,443029,0.6771565744
2006,F,20-29,MORPHINE,2,443029,0.4514377163
2006,F,20-29,OPIATE,5,443029,1.1285942907
2006,F,20-29,OXYCODONE,3,443029,0.6771565744
2006,F,30-39,ACETAMINOPHEN,8,433096,1.8471655245
2006,F,30-39,ALCOHOL,11,433096,2.5398525962
2006,F,30-39,ALPRAZOLAM,0,433096,0
2006,F,30-39,AMITRIPTYLINE,5,433096,1.1544784528
2006,F,30-39,CITALOPRAM,3,433096,0.6926870717
2006,F,30-39,COCAINE,8,433096,1.8471655245
2006,F,30-39,DIAZEPAM,5,433096,1.1544784528
2006,F,30-39,DIPHENHYDRAMINE,11,433096,2.5398525962
2006,F,30-39,HEROIN,4,433096,0.9235827623
2006,F,30-39,HYDROCODONE,11,433096,2.5398525962
2006,F,30-39,METHADONE,28,433096,6.4650793358
2006,F,30-39,METHAMPHETAMINE,5,433096,1.1544784528
2006,F,30-39,MORPHINE,6,433096,1.3853741434
2006,F,30-39,OPIATE,6,433096,1.3853741434
2006,F,30-39,OXYCODONE,10,433096,2.3089569056
2006,F,40-49,ACETAMINOPHEN,13,490624,2.6496869293
2006,F,40-49,ALCOHOL,16,490624,3.2611531438
2006,F,40-49,ALPRAZOLAM,9,490624,1.8343986434
2006,F,40-49,AMITRIPTYLINE,14,490624,2.8535090008
2006,F,40-49,CITALOPRAM,12,490624,2.4458648578
2006,F,40-49,COCAINE,20,490624,4.0764414297
2006,F,40-49,DIAZEPAM,10,490624,2.0382207148
2006,F,40-49,DIPHENHYDRAMINE,22,490624,4.4840855727
2006,F,40-49,HEROIN,2,490624,0.407644143
2006,F,40-49,HYDROCODONE,17,490624,3.4649752152
2006,F,40-49,METHADONE,41,490624,8.3567049309
2006,F,40-49,METHAMPHETAMINE,6,490624,1.2229324289
2006,F,40-49,MORPHINE,15,490624,3.0573310723
2006,F,40-49,OPIATE,9,490624,1.8343986434
2006,F,40-49,OXYCODONE,21,490624,4.2802635012
2006,F,50-59,ACETAMINOPHEN,13,444560,2.9242396977
2006,F,50-59,ALCOHOL,11,444560,2.4743566673
2006,F,50-59,ALPRAZOLAM,4,444560,0.8997660608
2006,F,50-59,AMITRIPTYLINE,12,444560,2.6992981825
2006,F,50-59,CITALOPRAM,7,444560,1.5745906064
2006,F,50-59,COCAINE,11,444560,2.4743566673
2006,F,50-59,DIAZEPAM,8,444560,1.7995321216
2006,F,50-59,DIPHENHYDRAMINE,8,444560,1.7995321216
2006,F,50-59,HEROIN,4,444560,0.8997660608
2006,F,50-59,HYDROCODONE,13,444560,2.9242396977
2006,F,50-59,METHADONE,31,444560,6.9731869714
2006,F,50-59,METHAMPHETAMINE,4,444560,0.8997660608
2006,F,50-59,MORPHINE,11,444560,2.4743566673
2006,F,50-59,OPIATE,3,444560,0.6748245456
2006,F,50-59,OXYCODONE,17,444560,3.8240057585
2006,F,60-69,ACETAMINOPHEN,4,256743,1.5579782117
2006,F,60-69,ALCOHOL,6,256743,2.3369673175
2006,F,60-69,ALPRAZOLAM,1,256743,0.3894945529
2006,F,60-69,AMITRIPTYLINE,4,256743,1.5579782117
2006,F,60-69,CITALOPRAM,2,256743,0.7789891058
2006,F,60-69,COCAINE,0,256743,0
2006,F,60-69,DIAZEPAM,3,256743,1.1684836588
2006,F,60-69,DIPHENHYDRAMINE,4,256743,1.5579782117
2006,F,60-69,HEROIN,0,256743,0
2006,F,60-69,HYDROCODONE,4,256743,1.5579782117
2006,F,60-69,METHADONE,10,256743,3.8949455292
2006,F,60-69,METHAMPHETAMINE,0,256743,0
2006,F,60-69,MORPHINE,3,256743,1.1684836588
2006,F,60-69,OPIATE,0,256743,0
2006,F,60-69,OXYCODONE,7,256743,2.7264618704
2006,F,70-79,ACETAMINOPHEN,1,165789,0.6031763265
2006,F,70-79,ALCOHOL,0,165789,0
2006,F,70-79,ALPRAZOLAM,0,165789,0
2006,F,70-79,AMITRIPTYLINE,0,165789,0
2006,F,70-79,CITALOPRAM,1,165789,0.6031763265
2006,F,70-79,COCAINE,0,165789,0
2006,F,70-79,DIAZEPAM,0,165789,0
2006,F,70-79,DIPHENHYDRAMINE,1,165789,0.6031763265
2006,F,70-79,HEROIN,0,165789,0
